"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"05000","0","10","50","0","2017","A","",89291,1200542,51573741418,12747462374,222581995,826,42959,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",856,1.0,8779,0.7,2030848827,4.1,235587989,1.9,-37654819,-14.5,27,3.4,1388,3.3
"05000","1","10","51","0","2017","A","",1164,20040,1362072172,0,0,1307,67968,"",2.15,0.86,0.93,0.00,0.00,1.09,1.09,"",0,0.0,-224,-1.1,26411523,2.0,0,0.0,0,0.0,39,3.1,2056,3.1
"05000","1","102","52","0","2017","A","",1164,20040,1362072172,0,0,1307,67968,"",2.15,0.87,0.95,0.00,0.00,1.09,1.09,"",0,0.0,-224,-1.1,26411523,2.0,0,0.0,0,0.0,39,3.1,2056,3.1
"05000","1","1021","53","0","2017","A","",594,5600,284849148,0,0,978,50867,"",2.18,0.98,1.07,0.00,0.00,1.10,1.10,"",-3,-0.5,55,1.0,6067384,2.2,0,0.0,0,0.0,11,1.1,587,1.2
"05000","1","1022","53","0","2017","A","",2,43,2766814,0,0,1237,64345,"",1.78,0.78,0.83,0.00,0.00,1.06,1.06,"",0,0.0,2,4.9,221874,8.7,0,0.0,0,0.0,51,4.3,2649,4.3
"05000","1","1023","53","0","2017","A","",14,109,8831128,0,0,1559,81082,"",1.93,1.01,0.93,0.00,0.00,0.92,0.92,"",0,0.0,3,2.8,85254,1.0,0,0.0,0,0.0,-31,-1.9,-1621,-2.0
"05000","1","1024","53","0","2017","A","",34,784,59594573,0,0,1462,76005,"",2.56,1.44,1.60,0.00,0.00,1.11,1.11,"",0,0.0,12,1.6,2126235,3.7,0,0.0,0,0.0,30,2.1,1532,2.1
"05000","1","1025","53","0","2017","A","",18,5167,411707608,0,0,1532,79676,"",1.44,1.51,1.97,0.00,0.00,1.30,1.30,"",0,0.0,-105,-2.0,12739498,3.2,0,0.0,0,0.0,77,5.3,4004,5.3
"05000","1","1026","53","0","2017","A","",23,302,12689963,0,0,809,42078,"",1.64,0.73,0.85,0.00,0.00,1.15,1.15,"",0,0.0,0,0.0,30666,0.2,0,0.0,0,0.0,2,0.2,102,0.2
"05000","1","1027","53","0","2017","A","",1,1,33325,0,0,641,33325,"",0.65,0.03,0.02,0.00,0.00,0.80,0.80,"",0,0.0,0,0.0,1909,6.1,0,0.0,0,0.0,37,6.1,1909,6.1
"05000","1","1028","53","0","2017","A","",478,8034,581599613,0,0,1392,72389,"",2.18,0.63,0.65,0.00,0.00,1.03,1.03,"",1,0.2,-192,-2.3,5138703,0.9,0,0.0,0,0.0,44,3.3,2312,3.3
"05000","1","44-45","54","0","2017","A","",4,276,6438648,0,0,448,23314,"",0.66,0.74,0.67,0.00,0.00,0.90,0.90,"",-1,-20.0,-2,-0.7,74815,1.2,0,0.0,0,0.0,8,1.8,409,1.8
"05000","1","441","55","0","2017","A","",1,2,44168,0,0,425,22084,"",2.69,1.96,2.31,0.00,0.00,1.17,1.17,"",0,0.0,0,0.0,-11224,-20.3,0,0.0,0,0.0,-32,-7.0,-1655,-7.0
"05000","1","4413","56","0","2017","A","",1,2,44168,0,0,425,22084,"",2.69,1.96,2.31,0.00,0.00,1.17,1.17,"",0,0.0,0,0.0,-11224,-20.3,0,0.0,0,0.0,-32,-7.0,-1655,-7.0
"05000","1","44131","57","0","2017","A","",1,2,44168,0,0,425,22084,"",2.69,1.96,2.31,0.00,0.00,1.17,1.17,"",0,0.0,0,0.0,-11224,-20.3,0,0.0,0,0.0,-32,-7.0,-1655,-7.0
"05000","1","441310","58","0","2017","A","",1,2,44168,0,0,425,22084,"",2.69,1.96,2.31,0.00,0.00,1.17,1.17,"",0,0.0,0,0.0,-11224,-20.3,0,0.0,0,0.0,-32,-7.0,-1655,-7.0
"05000","1","442","55","0","2017","A","",1,4,70410,0,0,361,18776,"",2.00,2.09,2.05,0.00,0.00,1.05,1.05,"",0,0.0,0,0.0,11538,19.6,0,0.0,0,0.0,89,32.7,4647,32.9
"05000","1","4422","56","0","2017","A","",1,4,70410,0,0,361,18776,"",2.04,2.47,2.33,0.00,0.00,1.01,1.01,"",0,0.0,0,0.0,11538,19.6,0,0.0,0,0.0,89,32.7,4647,32.9
"05000","1","44229","57","0","2017","A","",1,4,70410,0,0,361,18776,"",2.04,2.47,2.33,0.00,0.00,1.01,1.01,"",0,0.0,0,0.0,11538,19.6,0,0.0,0,0.0,89,32.7,4647,32.9
"05000","1","442299","58","0","2017","A","",1,4,70410,0,0,361,18776,"",2.04,2.47,2.33,0.00,0.00,1.01,1.01,"",0,0.0,0,0.0,11538,19.6,0,0.0,0,0.0,89,32.7,4647,32.9
"05000","1","445","55","0","2017","A","",1,65,2408014,0,0,711,36952,"",0.56,0.65,0.74,0.00,0.00,1.13,1.13,"",0,0.0,-3,-4.4,98715,4.3,0,0.0,0,0.0,53,8.1,2740,8.0
"05000","1","4451","56","0","2017","A","",1,65,2408014,0,0,711,36952,"",0.56,0.65,0.74,0.00,0.00,1.13,1.13,"",0,0.0,-3,-4.4,98715,4.3,0,0.0,0,0.0,53,8.1,2740,8.0
"05000","1","44511","57","0","2017","A","",1,65,2408014,0,0,711,36952,"",0.65,0.69,0.77,0.00,0.00,1.10,1.10,"",0,0.0,-3,-4.4,98715,4.3,0,0.0,0,0.0,53,8.1,2740,8.0
"05000","1","445110","58","0","2017","A","",1,65,2408014,0,0,711,36952,"",0.65,0.69,0.77,0.00,0.00,1.10,1.10,"",0,0.0,-3,-4.4,98715,4.3,0,0.0,0,0.0,53,8.1,2740,8.0
